Date,g,s,e,n,c,j
7/2/2012,1720,33.28,1.3244,5.7695,0.9129,76.88
8/2/2012,1743,34.37,1.3253,5.7588,0.9126,76.9
9/2/2012,1733,33.8,1.3297,5.7408,0.9103,77.42
10/2/2012,1715.5,33.55,1.3187,5.7548,0.9176,77.57
13/2/2012,1727,33.84,1.3211,5.7073,0.9149,77.52
14/2/2012,1721,33.51,1.3149,5.7295,0.9185,78.39
15/2/2012,1725.5,33.69,1.3087,5.7699,0.9223,78.22
16/2/2012,1716,33.18,1.311,5.7543,0.9209,78.77
17/2/2012,1732,33.48,1.3149,5.6929,0.918,79.33
21/2/2012,1737,33.65,1.3255,5.6782,0.9114,79.73
22/2/2012,1754.75,34.08,1.3251,5.6499,0.9107,80.3
23/2/2012,1776.5,34.55,1.3308,5.6356,0.9059,80.21
24/2/2012,1778.5,35.57,1.3463,5.565,0.8949,80.88
27/2/2012,1765,35.09,1.341,5.5991,0.8987,80.42
28/2/2012,1774.75,35.6,1.3452,5.5632,0.8961,80.44
29/2/2012,1788,37.23,1.3359,5.5737,0.9023,81.1
1/3/2012,1721,34.56,1.332,5.58,0.9051,81.16
2/3/2012,1714.5,35.21,1.3202,5.6104,0.9134,81.56
5/3/2012,1698,34.18,1.3226,5.6108,0.9116,81.43
6/3/2012,1685.5,33.22,1.3114,5.7067,0.9186,80.86
7/3/2012,1682.5,33.17,1.3149,5.659,0.9169,81.06
8/3/2012,1701.5,34.09,1.3256,5.5901,0.9092,81.5
9/3/2012,1699.5,33.87,1.3108,5.6992,0.92,82.59
12/3/2012,1705.25,33.77,1.3141,5.697,0.9177,82.21
13/3/2012,1694.75,33.58,1.3109,5.6804,0.9198,82.66
14/3/2012,1662,32.84,1.3025,5.8228,0.9313,83.78
15/3/2012,1646.75,32.36,1.307,5.79,0.9236,83.28
16/3/2012,1649,32.27,1.3171,5.7435,0.916,83.34
19/3/2012,1654,32.44,1.3242,5.7158,0.9109,83.31
20/3/2012,1648.5,32.22,1.3222,5.7573,0.9122,83.62
21/3/2012,1656,31.97,1.319,5.7635,0.9143,83.62
22/3/2012,1636,31.79,1.3194,5.7855,0.9136,82.5
23/3/2012,1651,31.54,1.3263,5.7506,0.9085,82.35
26/3/2012,1658,32.23,1.3328,5.6901,0.9041,82.84
27/3/2012,1694,33.01,1.3336,5.6979,0.9038,83.15
28/3/2012,1677,32.43,1.33,5.7509,0.9064,82.74
29/3/2012,1655.75,31.79,1.3265,5.7603,0.9084,82.28
30/3/2012,1660.75,32.43,1.3334,5.7001,0.9026,82.41
2/4/2012,1664,32.42,1.3325,5.6779,0.9037,82.16
3/4/2012,1674.75,32.97,1.3337,5.6799,0.9024,82.18
4/4/2012,1631.75,31.98,1.3126,5.7689,0.9168,82.62
5/4/2012,1622.5,31.27,1.3064,5.7876,0.92,82.33
10/4/2012,1643.75,31.55,1.3068,5.8109,0.9195,80.94
11/4/2012,1654,31.7,1.3104,5.8014,0.9165,80.88
12/4/2012,1655.5,31.47,1.3171,5.766,0.9125,80.87
13/4/2012,1670.5,32.365,1.3082,5.7931,0.9189,80.99
16/4/2012,1648.25,31.32,1.3067,5.7797,0.9199,80.46
17/4/2012,1652,31.64,1.3123,5.743,0.9156,80.72
18/4/2012,1646.5,31.61,1.3122,5.7523,0.9162,81.29
19/4/2012,1642,31.47,1.3132,5.746,0.9155,81.57
20/4/2012,1640,31.79,1.3212,5.7188,0.9095,81.6
23/4/2012,1632,31.16,1.3129,5.7486,0.9152,81.16
24/4/2012,1638.75,30.86,1.3207,5.7262,0.9098,81.21
25/4/2012,1641.25,30.88,1.321,5.7209,0.9097,81.33
26/4/2012,1648.25,30.7,1.3232,5.7329,0.9081,80.78
27/4/2012,1654,31.14,1.3248,5.7303,0.9066,80.48
30/4/2012,1662.5,31.2,1.3229,5.7276,0.9081,79.81
1/5/2012,1661.25,30.78,1.3226,5.717,0.9087,80.17
2/5/2012,1652.5,30.52,1.3154,5.7458,0.9135,80.19
3/5/2012,1642.5,30.36,1.3147,5.7446,0.9138,80.36
4/5/2012,1629.5,29.9,1.3091,5.7888,0.9176,79.84
8/5/2012,1627,29.58,1.3015,5.8291,0.9228,79.79
9/5/2012,1585.5,28.77,1.2954,5.8278,0.9272,79.64
10/5/2012,1590,29.25,1.2959,5.8532,0.9269,79.91
11/5/2012,1580.75,28.58,1.2937,5.8551,0.9283,79.86
14/5/2012,1563,28.33,1.2847,5.9222,0.9349,79.83
15/5/2012,1559,28.28,1.2769,5.9802,0.9405,80.09
16/5/2012,1537.5,27.25,1.273,5.9634,0.9435,80.32
17/5/2012,1547,27.48,1.2709,5.9816,0.945,79.26
18/5/2012,1588,28.48,1.2721,5.9955,0.9442,79.14
21/5/2012,1590.25,28.39,1.2769,5.9546,0.9406,79.31
22/5/2012,1575.75,28.07,1.2735,5.9452,0.9431,79.98
23/5/2012,1555,27.76,1.2569,6.0096,0.9555,79.33
24/5/2012,1558.5,28.08,1.2583,6.0056,0.9558,79.47
25/5/2012,1560.5,28.24,1.2518,6.0133,0.9592,79.64
29/5/2012,1573.75,28.25,1.2488,6.0328,0.9617,79.44
30/5/2012,1548.75,27.68,1.2405,6.0674,0.9682,78.93
31/5/2012,1567.5,28.1,1.2364,6.1097,0.9713,78.29
1/6/2012,1552.5,27.38,1.242,6.1301,0.9671,78.21
6/6/2012,1633.25,29.36,1.2535,6.0789,0.9579,79.11
7/6/2012,1620.75,29.28,1.2568,6.0401,0.9558,79.67
8/6/2012,1576,28.17,1.2482,6.0675,0.962,79.47
11/6/2012,1593,28.63,1.2504,6.0255,0.9604,79.5
12/6/2012,1589.25,28.54,1.2477,6.0343,0.9624,79.44
13/6/2012,1612.75,28.87,1.2596,5.9789,0.9533,79.35
14/6/2012,1619,28.88,1.2608,5.957,0.9525,79.29
15/6/2012,1622.25,28.66,1.2633,5.9574,0.9506,78.65
18/6/2012,1623.5,28.43,1.2578,5.992,0.9547,78.95
19/6/2012,1628.5,28.81,1.2692,5.9274,0.9461,78.92
20/6/2012,1618.75,28.31,1.2703,5.899,0.9453,79.54
21/6/2012,1600,27.88,1.2586,5.948,0.9542,80.18
22/6/2012,1570.5,26.81,1.2545,5.96,0.9572,80.52
25/6/2012,1569,26.72,1.248,6.0216,0.9621,79.5
26/6/2012,1583.25,27.44,1.2471,6.0261,0.963,79.46
27/6/2012,1567.5,26.835,1.2457,6.0424,0.9642,79.83
28/6/2012,1567.75,26.81,1.2433,6.0638,0.9661,79.35
29/6/2012,1569.5,27.08,1.2668,5.9541,0.9485,79.81
2/7/2012,1596.25,27.36,1.2584,5.9706,0.9544,79.42
3/7/2012,1608.5,27.92,1.262,5.9569,0.9517,79.77
5/7/2012,1616.75,28.33,1.2384,6.0393,0.9698,79.95
6/7/2012,1591.75,27.32,1.2283,6.1241,0.9777,79.61
9/7/2012,1581,27.24,1.2299,6.0925,0.9764,79.66
10/7/2012,1594.5,27.57,1.2255,6.1025,0.9798,79.44
11/7/2012,1576.5,27.11,1.2244,6.1104,0.9808,79.7
12/7/2012,1565.5,26.67,1.2199,6.1095,0.9843,79.29
13/7/2012,1579,27.48,1.2232,6.1008,0.9817,79.2
16/7/2012,1584,27.05,1.2267,6.0879,0.9791,78.8
17/7/2012,1595,27.42,1.2234,6.0973,0.9818,79.04
18/7/2012,1579.5,27.03,1.2261,6.1037,0.9795,78.79
19/7/2012,1580,27.45,1.2257,6.0682,0.9798,78.6
20/7/2012,1583,27.07,1.2176,6.076,0.9863,78.49
23/7/2012,1571.5,26.95,1.2126,6.0953,0.9904,78.38
24/7/2012,1573,26.93,1.2062,6.1087,0.9957,78.19
25/7/2012,1587.5,27.11,1.2132,6.09,0.9899,78.21
26/7/2012,1603,27.81,1.228,6.0172,0.978,78.24
27/7/2012,1618.75,27.73,1.237,6.0281,0.9709,78.55
30/7/2012,1616.5,27.64,1.225,6.0512,0.9804,78.2
31/7/2012,1622.75,28.2,1.2315,6.0189,0.9753,78.1
1/8/2012,1614.75,27.87,1.2299,6.0148,0.9767,78.19
2/8/2012,1604.5,27.42,1.2149,6.0647,0.9886,78.22
3/8/2012,1595,27.25,1.239,5.9728,0.9697,78.6
6/8/2012,1606.75,27.72,1.2422,5.9461,0.9669,78.17
7/8/2012,1613,28,1.2422,5.9073,0.9672,78.71
8/8/2012,1607,27.84,1.2364,5.8708,0.9714,78.44
9/8/2012,1612.75,28.02,1.2278,5.9272,0.9781,78.64
10/8/2012,1608.5,27.88,1.2298,5.9176,0.9764,78.24
13/8/2012,1622.25,28.05,1.2339,5.9332,0.9733,78.34
14/8/2012,1614.5,27.84,1.2329,5.921,0.9742,78.82
15/8/2012,1594.75,27.64,1.2288,5.9488,0.9774,78.89
16/8/2012,1603.5,27.84,1.2356,5.9452,0.9719,79.25
17/8/2012,1616.5,28.2,1.2315,5.9349,0.9752,79.5
20/8/2012,1615.25,28.1,1.2343,5.923,0.973,79.41
21/8/2012,1624,28.92,1.2472,5.8775,0.963,79.43
22/8/2012,1640.5,29.33,1.2472,5.884,0.9628,79.19
23/8/2012,1662.5,30.32,1.2583,5.8222,0.9542,78.46
24/8/2012,1666.5,30.37,1.2533,5.8203,0.9581,78.65
28/8/2012,1663.5,30.81,1.2564,5.8235,0.9558,78.5
29/8/2012,1664.25,30.73,1.2538,5.8268,0.9578,78.72
30/8/2012,1657,30.66,1.2497,5.82,0.9608,78.55
31/8/2012,1657.75,30.52,1.2578,5.799,0.9546,78.3
4/9/2012,1691.5,32.08,1.2566,5.798,0.9558,78.35
5/9/2012,1689.5,32.1,1.2603,5.8264,0.9548,78.34
6/9/2012,1708.5,32.87,1.2626,5.8496,0.9539,78.96
7/9/2012,1696,32.22,1.2796,5.7544,0.9452,78.14
10/9/2012,1732.75,33.6,1.2795,5.7589,0.9438,78.24
11/9/2012,1731,33.52,1.2858,5.7645,0.9387,77.78
12/9/2012,1742.75,33.93,1.2894,5.7459,0.9376,77.86
13/9/2012,1730.5,33,1.2912,5.7647,0.9395,77.41
14/9/2012,1772.5,34.71,1.3142,5.6658,0.925,78.22
17/9/2012,1767.25,34.53,1.3125,5.7014,0.9266,78.68
18/9/2012,1756.75,34.06,1.3051,5.7136,0.9288,78.59
19/9/2012,1774.5,34.65,1.3065,5.6972,0.9266,78.4
20/9/2012,1760,34.25,1.2948,5.7418,0.9336,78.3
21/9/2012,1773.75,34.69,1.299,5.7334,0.9327,78.17
24/9/2012,1758.5,33.73,1.2909,5.7522,0.9371,77.9
25/9/2012,1766.75,34.01,1.2945,5.7092,0.9348,77.91
26/9/2012,1763.75,33.88,1.2852,5.7585,0.9401,77.78
27/9/2012,1755.25,33.95,1.2874,5.7225,0.9388,77.62
28/9/2012,1781,34.65,1.2856,5.7292,0.94,77.92
1/10/2012,1770.5,34.35,1.29,5.7275,0.9376,78
2/10/2012,1778.5,34.85,1.2951,5.683,0.9342,78.01
3/10/2012,1777.25,34.72,1.2909,5.7558,0.9382,78.57
4/10/2012,1786.5,34.96,1.3001,5.7029,0.9316,78.44
5/10/2012,1790,34.85,1.3059,5.6632,0.9284,78.66
9/10/2012,1770.75,33.87,1.2876,5.7355,0.94,78.23
10/10/2012,1763,33.79,1.2888,5.7333,0.9392,78.26
11/10/2012,1767.25,34.25,1.2928,5.708,0.9353,78.44
12/10/2012,1767,33.79,1.2946,5.713,0.9334,78.31
15/10/2012,1747.25,33.22,1.295,5.709,0.933,78.76
16/10/2012,1737.5,32.8,1.3036,5.667,0.9273,78.92
17/10/2012,1747.75,33.03,1.3133,5.6271,0.9217,78.74
18/10/2012,1748,32.99,1.3106,5.6164,0.9225,79.24
19/10/2012,1732.75,32.33,1.3022,5.6581,0.9286,79.26
22/10/2012,1725,32.17,1.3063,5.6701,0.9263,79.84
23/10/2012,1717,31.71,1.2971,5.729,0.9328,79.79
24/10/2012,1708.5,31.95,1.2946,5.7584,0.9342,79.82
25/10/2012,1715,32.08,1.2958,5.7672,0.9336,80.04
26/10/2012,1704,31.67,1.2938,5.7616,0.9348,79.63
29/10/2012,1712,31.82,1.2906,5.7574,0.9366,79.81
30/10/2012,1713.5,31.98,1.2979,5.7206,0.9309,79.58
31/10/2012,1718,32.28,1.2958,5.7075,0.9311,79.94
1/11/2012,1723.25,32.66,1.2937,5.6816,0.9326,80.14
2/11/2012,1708.25,31.92,1.2848,5.7207,0.9396,80.53
5/11/2012,1679,30.91,1.279,5.7308,0.9434,80.17
6/11/2012,1691.75,31.4,1.2818,5.7171,0.9424,80.28
7/11/2012,1730.5,32.14,1.2759,5.7375,0.9454,79.85
8/11/2012,1715,31.7,1.274,5.7364,0.9462,79.74
9/11/2012,1732.75,32.16,1.2715,5.7405,0.9483,79.46
13/11/2012,1724.75,32.58,1.2716,5.7637,0.947,79.42
14/11/2012,1724.5,32.48,1.274,5.7521,0.945,80.2
15/11/2012,1723.5,32.57,1.2783,5.7542,0.9418,81.16
16/11/2012,1710,32.27,1.2715,5.7948,0.9472,81.28
19/11/2012,1723.25,32.67,1.2806,5.7371,0.9404,81.18
20/11/2012,1734,33.19,1.2814,5.7325,0.9403,81.72
21/11/2012,1726.75,33.01,1.2816,5.7197,0.9394,82.36
23/11/2012,1734.75,33.41,1.2959,5.6622,0.9296,82.34
26/11/2012,1747.25,34.08,1.2966,5.6487,0.9284,82.11
27/11/2012,1747.25,34.05,1.294,5.6886,0.931,82.23
28/11/2012,1741,33.85,1.2923,5.6831,0.9313,81.84
29/11/2012,1724.5,33.76,1.2953,5.6925,0.9293,82.06
30/11/2012,1728.25,34.28,1.301,5.6667,0.9264,82.54
3/12/2012,1718,33.42,1.3066,5.6368,0.925,82.24
4/12/2012,1706.75,33.3,1.3081,5.6232,0.9272,81.86
5/12/2012,1703,33.07,1.3077,5.6198,0.9262,82.4
6/12/2012,1693,32.83,1.2968,5.6468,0.933,82.29
7/12/2012,1697,32.85,1.2942,5.6675,0.9333,82.37
10/12/2012,1708.5,33.34,1.293,5.6728,0.933,82.37
11/12/2012,1709.75,33.17,1.2992,5.6524,0.9333,82.42
12/12/2012,1712.5,33.1,1.3038,5.629,0.9286,83.1
13/12/2012,1694.75,32.69,1.3077,5.617,0.9243,83.54
14/12/2012,1696.5,32.52,1.3134,5.623,0.9196,83.52
17/12/2012,1690,32.21,1.3169,5.604,0.9174,83.7
18/12/2012,1699.5,32.38,1.3224,5.5936,0.913,84
19/12/2012,1674.5,31.37,1.326,5.5602,0.9115,84.32
20/12/2012,1667,31.12,1.3224,5.5607,0.913,84.33
21/12/2012,1648.25,29.89,1.3166,5.5709,0.9172,84.1
24/12/2012,1662.5,30.19,1.3179,5.61,0.9161,84.81
27/12/2012,1655.25,29.75,1.3228,5.5805,0.9138,86.06
28/12/2012,1658.75,30.15,1.322,5.5885,0.913,86.12
31/12/2012,1664,29.95,1.3186,5.5618,0.9155,86.64
2/1/2013,1681.5,30.87,1.3195,5.5422,0.9166,87.1
3/1/2013,1684.5,30.91,1.311,5.5617,0.9222,86.92
4/1/2013,1632.25,29.32,1.3047,5.6114,0.9262,88.14
7/1/2013,1653.75,30.14,1.3099,5.5927,0.9227,87.68
8/1/2013,1653.75,30.39,1.3068,5.6044,0.925,87.31
9/1/2013,1663.5,30.39,1.3078,5.5879,0.9244,87.9
10/1/2013,1663,30.49,1.322,5.5369,0.9162,88.16
11/1/2013,1669.5,30.67,1.3353,5.526,0.912,89.22
14/1/2013,1667.75,30.76,1.3369,5.5055,0.9174,89.34
15/1/2013,1681,31.19,1.3342,5.5647,0.9275,88.65
16/1/2013,1679.75,31.23,1.3305,5.5661,0.9313,88.64
17/1/2013,1683.25,31.5,1.3356,5.5554,0.9331,89.41
18/1/2013,1690,31.82,1.3303,5.6085,0.9346,89.9
22/1/2013,1692.5,31.94,1.3304,5.5758,0.9278,88.62
23/1/2013,1692.25,32.23,1.3308,5.5657,0.9295,88.44
24/1/2013,1677,31.85,1.3378,5.5339,0.9288,90.04
25/1/2013,1670.25,31.56,1.3456,5.5286,0.9252,91.04
28/1/2013,1656.75,30.87,1.3459,5.5303,0.9272,90.73
29/1/2013,1660.5,31.06,1.3484,5.4999,0.9216,90.65
30/1/2013,1666.25,31.35,1.3564,5.4838,0.9124,91.05
31/1/2013,1674.5,32.03,1.3584,5.468,0.9093,91.28
1/2/2013,1665,31.43,1.3692,5.4312,0.903,92.54
4/2/2013,1664.25,31.51,1.3527,5.472,0.9087,92.57
5/2/2013,1678,32.01,1.3569,5.4884,0.9084,93.34
6/2/2013,1670,31.7,1.3528,5.4943,0.91,93.56
7/2/2013,1675.75,31.75,1.3382,5.5244,0.9176,93.24
8/2/2013,1669.75,31.52,1.3366,5.5404,0.9183,92.72
11/2/2013,1663.5,31.16,1.3414,5.5026,0.9186,93.44
12/2/2013,1641.75,30.84,1.345,5.487,0.9172,93.14
13/2/2013,1648,31.035,1.3448,5.4747,0.9182,93.39
14/2/2013,1644,30.88,1.3334,5.512,0.9232,93.1
15/2/2013,1629.25,30.18,1.3362,5.5426,0.9226,93.64
19/2/2013,1613.5,30,1.3387,5.5357,0.922,93.54
20/2/2013,1602,29.11,1.335,5.567,0.9241,93.53
21/2/2013,1568.5,28.72,1.3204,5.6588,0.9317,92.96
22/2/2013,1580,28.79,1.3166,5.6829,0.9314,93.35
25/2/2013,1592.5,29.17,1.3172,5.6747,0.9314,93.35
26/2/2013,1597.25,28.75,1.3054,5.7167,0.9326,91.38
27/2/2013,1608.5,29.07,1.3104,5.7047,0.931,91.88
28/2/2013,1591,28.95,1.3079,5.7209,0.9336,92.36
1/3/2013,1570,28.01,1.2988,5.7599,0.9448,93.38
4/3/2013,1578,28.69,1.2996,5.7218,0.9423,93.32
5/3/2013,1584.25,28.93,1.3019,5.7125,0.9433,93.39
6/3/2013,1574,28.74,1.299,5.7075,0.947,93.64
7/3/2013,1580.5,29.01,1.3098,5.673,0.9432,95
8/3/2013,1577,28.78,1.2992,5.7242,0.9535,96
11/3/2013,1577.5,28.9,1.3014,5.7268,0.9496,96.12
12/3/2013,1582.5,29.25,1.3023,5.7136,0.9472,95.96
13/3/2013,1591.5,29.12,1.2949,5.751,0.9518,96
14/3/2013,1585,28.64,1.2974,5.8019,0.9512,96.16
15/3/2013,1593.25,28.91,1.3076,5.7756,0.9396,95.26
18/3/2013,1599.5,28.8,1.2956,5.7886,0.9449,94.92
19/3/2013,1602.5,28.85,1.2888,5.8319,0.946,94.85
20/3/2013,1611.5,28.9,1.295,5.8429,0.9439,95.51
21/3/2013,1608.75,28.91,1.2928,5.8411,0.9454,95.06
22/3/2013,1611.5,29.06,1.2996,5.8073,0.9402,94.48
25/3/2013,1602.25,28.67,1.2881,5.8396,0.9473,94.34
26/3/2013,1597.25,28.83,1.2858,5.8409,0.9484,94.22
27/3/2013,1591,28.33,1.2782,5.8549,0.9534,94.38
28/3/2013,1602.5,28.64,1.2842,5.8326,0.9468,94.02
2/4/2013,1597.75,27.96,1.2836,5.8115,0.9485,93.43
3/4/2013,1568.5,27.19,1.2847,5.8043,0.9451,92.96
4/4/2013,1545.25,26.8,1.2854,5.811,0.9458,96.12
5/4/2013,1552.75,26.97,1.3027,5.7204,0.9324,96.86
8/4/2013,1577.25,27.27,1.3008,5.7435,0.9346,98.9
9/4/2013,1572.5,27.25,1.3092,5.7083,0.9317,99.02
10/4/2013,1581.5,27.74,1.306,5.7452,0.9333,99.61
11/4/2013,1555.75,27.57,1.3124,5.7029,0.9294,99.42
12/4/2013,1548,27.4,1.3094,5.7188,0.929,98.98
15/4/2013,1416,23.54,1.3082,5.7281,0.9303,98
16/4/2013,1378,23.47,1.3141,5.7377,0.9256,97.86
17/4/2013,1379,23.31,1.3049,5.7934,0.9306,97.74
18/4/2013,1397,23.51,1.3072,5.8119,0.9306,98.22
19/4/2013,1414,23.66,1.3066,5.8161,0.9324,99.28
22/4/2013,1425,23.6,1.305,5.8504,0.9349,99.29
23/4/2013,1417.25,23.01,1.3012,5.9034,0.9427,99.43
24/4/2013,1424.5,22.91,1.2997,5.912,0.9484,99.39
25/4/2013,1446.5,23.3,1.3004,5.8797,0.9455,99.42
26/4/2013,1462.25,24.02,1.3024,5.8506,0.9414,97.84
29/4/2013,1472.5,24.27,1.309,5.8257,0.937,98.09
30/4/2013,1472.75,24.42,1.3168,5.7674,0.9298,97.52
1/5/2013,1469.5,23.97,1.3192,5.7601,0.9268,97.28
2/5/2013,1456,23.69,1.3066,5.7982,0.9348,97.96
3/5/2013,1476.5,24.25,1.3112,5.7944,0.934,99.1
7/5/2013,1463,23.75,1.3085,5.8385,0.9402,99
8/5/2013,1454,23.86,1.3177,5.7462,0.9349,98.9
9/5/2013,1469.5,24.07,1.3105,5.751,0.9406,99.29
10/5/2013,1449.25,23.37,1.2955,5.818,0.9594,101.74
13/5/2013,1429.75,23.66,1.2981,5.7987,0.9576,101.84
14/5/2013,1436.5,23.44,1.2969,5.8109,0.9602,102.18
15/5/2013,1412.25,22.87,1.2857,5.8567,0.968,102.44
16/5/2013,1377,22.26,1.2898,5.8166,0.9618,102.22
17/5/2013,1376.75,22.52,1.2818,5.8626,0.9731,102.98
20/5/2013,1353.75,21.66,1.2865,5.839,0.9675,102.54
21/5/2013,1378.75,22.44,1.291,5.7892,0.968,102.36
22/5/2013,1385.25,22.62,1.2864,5.8128,0.9814,103.52
23/5/2013,1386,22.47,1.2944,5.8322,0.9668,101.66
24/5/2013,1385.25,22.38,1.292,5.8315,0.9621,100.98
28/5/2013,1379,22.36,1.287,5.8774,0.9734,102.07
29/5/2013,1384.5,22.36,1.2944,5.8947,0.9613,100.91
30/5/2013,1406.25,22.68,1.3042,5.8245,0.9558,101.06
31/5/2013,1410.25,22.57,1.2988,5.8623,0.9583,100.83
3/6/2013,1396.75,22.43,1.3098,5.799,0.9442,99.18
4/6/2013,1405.25,22.51,1.3075,5.8123,0.9485,100.15
5/6/2013,1396.5,22.37,1.3088,5.8081,0.9422,99.16
6/6/2013,1399.5,22.62,1.3248,5.7547,0.93,97.76
7/6/2013,1410,22.6,1.3242,5.7649,0.9342,97.2
10/6/2013,1376.75,21.81,1.3234,5.761,0.9357,98.88
11/6/2013,1369.5,21.58,1.3278,5.7908,0.9271,96.82
12/6/2013,1377.25,21.78,1.3354,5.7344,0.9181,95.36
13/6/2013,1386.25,21.83,1.3314,5.763,0.9234,94.29
14/6/2013,1379.75,21.69,1.333,5.7189,0.9222,94.34
17/6/2013,1386,21.87,1.3341,5.7308,0.9254,94.87
18/6/2013,1378.5,21.8,1.3407,5.7295,0.9186,95.2
19/6/2013,1366,21.62,1.3404,5.7209,0.9192,95.22
20/6/2013,1303.25,20.24,1.3214,6.001,0.9296,98.18
21/6/2013,1290.25,19.87,1.3113,6.0966,0.9354,97.48
24/6/2013,1283.25,19.65,1.3091,6.1593,0.9345,97.7
25/6/2013,1285,19.77,1.308,6.1294,0.9388,97.87
26/6/2013,1229,18.67,1.3006,6.0993,0.9432,97.43
27/6/2013,1232,18.61,1.3016,6.0544,0.9464,98.4
28/6/2013,1203.25,18.86,1.301,6.0903,0.945,99.21
1/7/2013,1243.5,19.44,1.306,6.0734,0.9452,99.62
2/7/2013,1260.75,19.62,1.3017,6.0854,0.9492,100.43
3/7/2013,1246,19.55,1.3005,6.0977,0.9475,99.82
5/7/2013,1232.75,19.32,1.2831,6.263,0.9624,100.94
8/7/2013,1225.5,19.16,1.2863,6.1483,0.9644,101.07
9/7/2013,1252,19.1,1.2774,6.1887,0.9736,101.08
10/7/2013,1252.25,19.37,1.2846,6.1401,0.9682,100.1
11/7/2013,1280.75,19.85,1.3046,6.0874,0.9496,98.8
12/7/2013,1275,19.66,1.3048,6.07,0.9468,99.39
15/7/2013,1281.25,19.82,1.3039,6.0741,0.9508,100.04
16/7/2013,1286,19.95,1.3144,5.9965,0.9408,99.37
17/7/2013,1284.25,19.83,1.3094,6.01,0.9428,99.7
18/7/2013,1279.75,19.49,1.3078,6.001,0.9468,100.6
19/7/2013,1286,19.42,1.3142,5.9695,0.9401,100.3
22/7/2013,1313.75,19.95,1.3193,5.9329,0.9357,99.6
23/7/2013,1326.75,20.18,1.3212,5.8876,0.9368,99.76
24/7/2013,1340,20.395,1.3228,5.9136,0.9354,100.21
25/7/2013,1312,19.92,1.3234,5.9311,0.9336,99.56
26/7/2013,1327.75,20.02,1.3269,5.9169,0.9289,98.24
29/7/2013,1330.75,20.1,1.3262,5.9238,0.9308,97.8
30/7/2013,1322.25,19.68,1.3266,5.9268,0.9298,98.02
31/7/2013,1331.5,19.94,1.3282,5.904,0.9284,98.35
1/8/2013,1323.75,19.72,1.3217,5.9465,0.9353,99.3
2/8/2013,1285.75,19.46,1.3268,5.9419,0.9293,99.04
5/8/2013,1311,19.76,1.3257,5.9337,0.9302,98.54
6/8/2013,1292,19.78,1.3296,5.9244,0.9266,97.85
7/8/2013,1275.5,19.27,1.3329,5.913,0.9222,96.72
8/8/2013,1287.75,19.73,1.3392,5.8994,0.9194,96.03
9/8/2013,1305.5,20.31,1.3338,5.8572,0.9221,96.24
12/8/2013,1325.75,20.835,1.3312,5.8634,0.9248,96.44
13/8/2013,1334,21.46,1.3247,5.899,0.934,98.06
14/8/2013,1323.25,21.5,1.3256,5.8867,0.9354,98.15
15/8/2013,1339.5,22,1.3263,5.9412,0.9334,97.81
16/8/2013,1360.75,22.83,1.3321,5.9119,0.9269,97.6
19/8/2013,1375.25,23.23,1.3348,5.9035,0.9247,97.94
20/8/2013,1365.75,22.87,1.3426,5.9404,0.9178,97.12
21/8/2013,1360,22.94,1.3368,6.0574,0.9211,97.66
22/8/2013,1370.5,23.07,1.3362,6.1057,0.9236,98.53
23/8/2013,1374.5,23.06,1.3392,6.0202,0.9207,98.57
27/8/2013,1411,24.29,1.3387,6.0169,0.9186,97.3
28/8/2013,1425.5,24.74,1.3326,6.059,0.9221,97.65
29/8/2013,1406.25,24.11,1.3228,6.1009,0.9316,98.46
30/8/2013,1392.75,23.64,1.3196,6.1281,0.9313,98.22
3/9/2013,1391.25,24.21,1.3164,6.0722,0.9363,99.43
4/9/2013,1403.75,23.71,1.3212,6.0583,0.9356,99.61
5/9/2013,1391.75,23.52,1.312,6.1202,0.9437,100.08
6/9/2013,1368.25,23.05,1.3166,6.083,0.9385,99.04
9/9/2013,1386,23.64,1.326,6.0191,0.9314,99.55
10/9/2013,1373,23.32,1.326,5.9269,0.9344,100.22
11/9/2013,1365.25,22.91,1.3301,5.9153,0.9314,100.08
12/9/2013,1340.25,22.67,1.3315,5.8858,0.9286,99.24
13/9/2013,1308.25,21.72,1.3276,5.9386,0.9319,99.38
16/9/2013,1314.75,21.88,1.335,5.8983,0.9258,98.98
17/9/2013,1317.25,21.97,1.3357,5.8998,0.9266,99.16
18/9/2013,1299.75,21.47,1.3351,5.9018,0.926,99.04
19/9/2013,1363.5,23,1.3527,5.8216,0.9112,99.33
20/9/2013,1355.25,22.74,1.3522,5.9184,0.9104,99.38
23/9/2013,1321.75,21.68,1.352,5.9091,0.91,98.76
24/9/2013,1316.5,21.44,1.349,5.967,0.9114,98.76
25/9/2013,1320.25,21.68,1.3536,5.9964,0.9082,98.62
26/9/2013,1332.5,21.97,1.3484,5.9842,0.9105,98.95
27/9/2013,1321.5,21.61,1.3537,5.9966,0.905,98.3
30/9/2013,1335.75,21.68,1.3535,6.0105,0.9041,98.29
1/10/2013,1332.25,21.7,1.3534,5.9839,0.9064,98.05
2/10/2013,1293.75,21.14,1.3592,6.022,0.9017,97.36
3/10/2013,1309,21.57,1.3642,5.9476,0.8972,97.08
4/10/2013,1316,21.65,1.3582,5.9577,0.9052,97.2
7/10/2013,1311,21.77,1.3569,5.968,0.905,97.02
8/10/2013,1321,22.3,1.3582,5.9673,0.904,96.94
9/10/2013,1309.5,22.1,1.3513,6.0058,0.9104,97.23
